Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Size,Color,Material,Warranty,Manufacturer,Rating,Shipping_Weight,Delivery_Time,Discount,Eco_Friendly,Shipping_Cost,Shipping_Company,Shipping_Type,Insurance,Return_Policy,Model_Pred
2023-10-17,17,October,2023,36,Adults (35-64),F,Germany,Hamburg,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,229,461,690,medium,blue,plastic,3 Years,manufacturer a,5,5.48,6,10,True,50.15,Posti,Same Day,Basic,7 Days,1
2016-10-17,17,October,2016,36,Adults (35-64),F,Germany,Hamburg,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,229,461,690,large,black,steel,1 Year,manufacturer a,5,7.83,1,7,False,29.85,Posti,Standard,Basic,No Return,1
2018-11-24,24,November,2018,38,Adults (35-64),F,Germany,Hessen,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,229,461,690,medium,white,steel,3 Years,manufacturer d,1,1.29,5,26,True,10.38,DHL,Next Day,,30 Days,1
2019-02-15,15,February,2019,38,Adults (35-64),F,Germany,Hessen,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,229,461,690,large,black,aluminum,2 Years,manufacturer d,1,0.71,9,2,False,38.8,Posti,Next Day,Basic,7 Days,1
2015-02-15,15,February,2015,38,Adults (35-64),F,Germany,Hessen,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,229,461,690,large,black,aluminum,Lifetime,manufacturer d,4,1.02,9,5,False,72.34,Posti,Same Day,Premium,30 Days,1
2018-02-23,23,February,2018,39,Adults (35-64),F,Germany,Bayern,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,274,461,735,extra large,black,steel,3 Years,manufacturer a,4,13.36,1,0,False,28.32,UPS,Next Day,Premium,7 Days,1
2022-02-23,23,February,2022,39,Adults (35-64),F,Germany,Bayern,bikes,touring bikes,"touring-3000 blue, 54",2,461,742,547,922,1469,large,blue,steel,3 Years,manufacturer a,4,8.78,9,25,False,60.2,DHL,Same Day,Premium,7 Days,1
2020-02-21,21,February,2020,38,Adults (35-64),F,Germany,Nordrhein-Westfalen,bikes,touring bikes,"touring-3000 yellow, 62",1,461,742,185,461,646,large,red,carbon fiber,3 Years,manufacturer b,4,9.12,4,14,True,18.32,Posti,Express,Basic,7 Days,1
2023-02-01,1,February,2023,28,Young Adults (25-34),F,Germany,Saarland,bikes,touring bikes,"touring-3000 blue, 58",1,461,742,147,461,608,small,white,plastic,2 Years,manufacturer a,5,3.26,3,3,False,76.22,FedEx,Standard,,7 Days,1
2021-03-26,26,March,2021,29,Young Adults (25-34),F,Germany,Hessen,bikes,touring bikes,"touring-1000 blue, 60",1,1482,2384,735,1482,2217,large,white,plastic,3 Years,manufacturer d,5,3.99,2,9,False,7.51,GLS,Standard,Basic,60 Days,1
2020-03-05,5,March,2020,29,Young Adults (25-34),M,Germany,Saarland,bikes,touring bikes,"touring-3000 blue, 50",1,461,742,147,461,608,large,black,carbon fiber,3 Years,manufacturer a,5,4.78,3,16,True,21.49,UPS,Standard,,7 Days,1
2019-07-14,14,July,2019,27,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 blue, 44",1,461,742,266,461,727,large,green,steel,3 Years,manufacturer d,4,2.56,5,9,False,8.76,UPS,Standard,Premium,60 Days,1
2018-12-13,13,December,2018,27,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 blue, 44",1,461,742,266,461,727,large,white,aluminum,3 Years,manufacturer a,4,12.23,1,14,True,19.26,UPS,Standard,Premium,60 Days,1
2023-03-01,1,March,2023,27,Young Adults (25-34),F,Germany,Hessen,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,229,461,690,large,black,carbon fiber,1 Year,manufacturer d,5,2.71,4,21,False,30.69,Posti,Same Day,,No Return,1
2018-04-03,3,April,2018,27,Young Adults (25-34),F,Germany,Saarland,bikes,touring bikes,"touring-3000 yellow, 54",1,461,742,147,461,608,small,white,carbon fiber,Lifetime,manufacturer a,4,10.87,8,0,True,58.22,GLS,Express,,7 Days,1
2023-04-05,5,April,2023,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,185,461,646,extra large,black,aluminum,1 Year,manufacturer a,5,6.13,2,25,False,28.06,Posti,Express,,60 Days,1
2015-09-04,4,September,2015,46,Adults (35-64),F,United Kingdom,England,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,251,461,712,medium,black,aluminum,2 Years,manufacturer c,4,3.35,6,17,True,81.83,FedEx,Next Day,Premium,60 Days,1
2018-01-04,4,January,2018,46,Adults (35-64),F,United Kingdom,England,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,251,461,712,medium,green,steel,1 Year,manufacturer c,4,12.42,6,24,True,17.94,GLS,Next Day,,30 Days,1
2023-04-02,2,April,2023,24,Youth (<25),M,United Kingdom,England,bikes,touring bikes,"touring-1000 yellow, 54",1,1482,2384,807,1482,2289,medium,white,plastic,1 Year,manufacturer c,3,12.77,7,1,True,41.69,GLS,Express,Premium,No Return,1
2020-09-13,13,September,2020,26,Young Adults (25-34),F,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,266,461,727,extra large,red,aluminum,Lifetime,manufacturer a,3,2.97,2,26,True,72.51,FedEx,Next Day,,No Return,1
2017-12-20,20,December,2017,29,Young Adults (25-34),F,United States,Washington,bikes,touring bikes,"touring-3000 yellow, 50",2,461,742,236,922,1158,extra large,red,plastic,1 Year,manufacturer b,5,1.99,7,12,False,37.13,Posti,Standard,Premium,No Return,1
2014-09-30,30,September,2014,21,Youth (<25),F,Australia,New South Wales,bikes,touring bikes,"touring-1000 blue, 46",1,1482,2384,592,1482,2074,medium,red,plastic,3 Years,manufacturer a,5,9.28,5,15,True,47.1,UPS,Next Day,Premium,7 Days,1
2017-09-02,2,September,2017,24,Youth (<25),F,Australia,Queensland,bikes,touring bikes,"touring-1000 blue, 60",1,1482,2384,521,1482,2003,small,blue,aluminum,1 Year,manufacturer a,1,10.6,4,24,True,38.83,UPS,Standard,,7 Days,1
2023-09-27,27,September,2023,25,Young Adults (25-34),M,Australia,New South Wales,bikes,touring bikes,"touring-1000 yellow, 60",1,1482,2384,592,1482,2074,medium,red,carbon fiber,1 Year,manufacturer a,2,4.91,1,22,False,25.28,Posti,Express,,30 Days,1
2017-10-14,14,October,2017,26,Young Adults (25-34),M,Australia,New South Wales,bikes,touring bikes,"touring-1000 blue, 54",1,1482,2384,592,1482,2074,extra large,white,carbon fiber,3 Years,manufacturer a,5,4.25,4,6,True,25.26,UPS,Express,Premium,No Return,1
2018-12-13,13,December,2018,45,Adults (35-64),F,United States,California,bikes,touring bikes,"touring-3000 blue, 44",1,461,742,266,461,727,large,black,aluminum,1 Year,manufacturer a,5,3.67,8,18,False,14.35,DHL,Next Day,Basic,30 Days,1
2023-08-08,8,August,2023,29,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,266,461,727,extra large,red,steel,Lifetime,manufacturer a,5,13.04,2,16,False,8.14,UPS,Next Day,Basic,30 Days,1
2020-12-03,3,December,2020,29,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,266,461,727,large,blue,carbon fiber,1 Year,manufacturer d,4,0.74,4,5,False,41.8,UPS,Next Day,Basic,7 Days,1
2021-12-03,3,December,2021,29,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,266,461,727,extra large,green,plastic,3 Years,manufacturer b,2,14.75,8,28,False,53.84,FedEx,Express,,30 Days,1
2016-12-20,20,December,2016,29,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,266,461,727,small,blue,plastic,1 Year,manufacturer a,5,2.75,1,25,False,26.3,DHL,Next Day,Premium,60 Days,1
2022-05-19,19,May,2022,29,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,266,461,727,extra large,black,aluminum,2 Years,manufacturer a,4,4.08,4,21,True,42.79,GLS,Same Day,,No Return,1
2022-12-02,2,December,2022,53,Adults (35-64),F,Australia,Queensland,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,162,461,623,extra large,white,plastic,2 Years,manufacturer b,3,9.71,5,7,True,81.04,FedEx,Next Day,,30 Days,1
2014-12-23,23,December,2014,51,Adults (35-64),M,Australia,Victoria,bikes,touring bikes,"touring-3000 yellow, 44",3,461,742,376,1383,1759,extra large,black,aluminum,2 Years,manufacturer c,2,3.57,4,20,True,30.92,GLS,Next Day,,7 Days,1
2017-04-26,26,April,2017,51,Adults (35-64),M,Australia,Victoria,bikes,touring bikes,"touring-3000 yellow, 44",3,461,742,376,1383,1759,extra large,green,steel,1 Year,manufacturer c,5,12.18,4,4,False,23.51,Posti,Next Day,Basic,No Return,1
2021-01-01,1,January,2021,48,Adults (35-64),F,Australia,New South Wales,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,185,461,646,medium,red,plastic,1 Year,manufacturer a,5,12.58,4,0,False,23.12,FedEx,Standard,Basic,30 Days,1
2016-01-26,26,January,2016,48,Adults (35-64),F,Australia,New South Wales,bikes,touring bikes,"touring-3000 yellow, 50",3,461,742,554,1383,1937,medium,green,steel,2 Years,manufacturer d,1,8.95,3,27,False,66.92,Posti,Next Day,,7 Days,1
2017-01-25,25,January,2017,48,Adults (35-64),M,Australia,South Australia,bikes,touring bikes,"touring-3000 blue, 44",1,461,742,147,461,608,small,white,steel,2 Years,manufacturer d,5,9.92,8,6,True,46.67,DHL,Next Day,,60 Days,1
2022-01-18,18,January,2022,47,Adults (35-64),M,Australia,South Australia,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,147,461,608,large,green,carbon fiber,1 Year,manufacturer a,3,6.65,1,22,False,25.61,GLS,Express,Premium,7 Days,1
2015-01-11,11,January,2015,47,Adults (35-64),M,Australia,Queensland,bikes,touring bikes,"touring-3000 yellow, 62",1,461,742,162,461,623,large,black,carbon fiber,3 Years,manufacturer c,3,10.77,7,1,False,28.12,UPS,Express,,30 Days,1
2013-10-20,20,October,2013,45,Adults (35-64),F,Australia,New South Wales,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,185,461,646,extra large,red,plastic,2 Years,manufacturer a,4,9.89,3,3,True,95.17,DHL,Express,Basic,7 Days,1
2013-12-01,1,December,2013,45,Adults (35-64),F,Australia,Victoria,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,125,461,586,medium,black,plastic,1 Year,manufacturer a,5,14.88,7,26,False,57.53,FedEx,Next Day,Basic,60 Days,1
2014-02-05,5,February,2014,45,Adults (35-64),F,Australia,Victoria,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,125,461,586,large,black,carbon fiber,2 Years,manufacturer a,3,0.56,7,23,True,21.1,UPS,Next Day,Premium,30 Days,1
2022-02-12,12,February,2022,45,Adults (35-64),M,Australia,Victoria,bikes,touring bikes,"touring-3000 blue, 62",1,461,742,125,461,586,large,white,carbon fiber,3 Years,manufacturer d,4,2.21,4,4,True,40.18,Posti,Express,Premium,30 Days,1
2020-02-09,9,February,2020,45,Adults (35-64),M,Australia,New South Wales,bikes,touring bikes,"touring-3000 yellow, 58",1,461,742,185,461,646,large,white,carbon fiber,Lifetime,manufacturer a,5,13.98,9,19,False,58.73,Posti,Next Day,Premium,7 Days,1
2019-02-09,9,February,2019,45,Adults (35-64),M,Australia,New South Wales,bikes,touring bikes,"touring-3000 yellow, 58",2,461,742,369,922,1291,extra large,green,carbon fiber,Lifetime,manufacturer a,5,11.47,8,13,False,48.67,GLS,Express,Basic,No Return,1
2021-10-26,26,October,2021,41,Adults (35-64),F,Australia,Victoria,bikes,touring bikes,"touring-3000 yellow, 54",3,461,742,376,1383,1759,small,blue,carbon fiber,1 Year,manufacturer d,5,7.85,7,17,True,75.33,GLS,Standard,Premium,No Return,1
2022-10-15,15,October,2022,41,Adults (35-64),M,Australia,New South Wales,bikes,touring bikes,"touring-1000 yellow, 50",1,1482,2384,592,1482,2074,medium,blue,plastic,3 Years,manufacturer a,5,8.43,6,19,True,36.81,GLS,Same Day,Premium,7 Days,1
2022-08-27,27,August,2022,27,Young Adults (25-34),F,Australia,South Australia,bikes,touring bikes,"touring-1000 blue, 50",3,1482,2384,1419,4446,5865,large,green,aluminum,Lifetime,manufacturer b,4,3.77,4,25,True,50.74,GLS,Standard,Basic,No Return,1
2020-10-24,24,October,2020,27,Young Adults (25-34),F,Australia,South Australia,bikes,touring bikes,"touring-1000 blue, 50",2,1482,2384,946,2964,3910,small,blue,plastic,3 Years,manufacturer d,3,2.41,5,24,False,54.26,GLS,Same Day,Basic,7 Days,1
2022-10-18,18,October,2022,28,Young Adults (25-34),F,Australia,New South Wales,bikes,touring bikes,"touring-1000 yellow, 46",2,1482,2384,1184,2964,4148,small,white,plastic,1 Year,manufacturer c,5,9.11,2,1,False,93.53,DHL,Standard,,60 Days,1
2014-10-19,19,October,2014,28,Young Adults (25-34),F,Australia,New South Wales,bikes,touring bikes,"touring-1000 yellow, 46",1,1482,2384,592,1482,2074,extra large,black,carbon fiber,Lifetime,manufacturer d,5,1.07,3,28,True,69.24,FedEx,Next Day,Premium,7 Days,1
2018-10-25,25,October,2018,30,Young Adults (25-34),F,Australia,Victoria,bikes,touring bikes,"touring-1000 blue, 50",1,1482,2384,401,1482,1883,small,white,plastic,1 Year,manufacturer d,4,1.47,4,16,False,51.71,GLS,Next Day,Basic,No Return,1
2022-01-08,8,January,2022,40,Adults (35-64),M,United States,Washington,bikes,touring bikes,"touring-3000 yellow, 54",1,461,742,118,461,579,extra large,green,plastic,1 Year,manufacturer d,2,6.43,9,29,False,74.26,GLS,Express,,7 Days,1
2020-01-08,8,January,2020,40,Adults (35-64),M,United States,Washington,bikes,touring bikes,"touring-3000 yellow, 54",2,461,742,236,922,1158,medium,white,steel,Lifetime,manufacturer b,4,5.25,5,20,False,95.84,DHL,Express,Premium,7 Days,1
2013-02-09,9,February,2013,41,Adults (35-64),M,United States,Washington,bikes,touring bikes,"touring-3000 blue, 44",1,461,742,118,461,579,extra large,black,plastic,1 Year,manufacturer a,3,7.08,9,23,False,32.34,FedEx,Next Day,Premium,60 Days,1
2017-03-04,4,March,2017,41,Adults (35-64),M,United States,Washington,bikes,touring bikes,"touring-3000 blue, 44",1,461,742,118,461,579,large,green,carbon fiber,2 Years,manufacturer d,4,5.29,2,20,True,23.47,GLS,Next Day,Basic,30 Days,1
2016-12-18,18,December,2016,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,266,461,727,extra large,red,aluminum,2 Years,manufacturer a,5,12.93,7,22,False,45.16,GLS,Standard,,7 Days,1
2013-12-25,25,December,2013,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,266,461,727,extra large,green,plastic,Lifetime,manufacturer b,5,0.66,5,22,False,30.09,Posti,Same Day,,No Return,1
2014-12-25,25,December,2014,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,266,461,727,extra large,green,carbon fiber,1 Year,manufacturer d,1,9.01,1,16,False,45.86,GLS,Express,Basic,No Return,1
2019-01-21,21,January,2019,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",3,461,742,798,1383,2181,extra large,red,plastic,3 Years,manufacturer b,3,3.79,6,26,False,75.65,FedEx,Same Day,Basic,No Return,1
2020-03-20,20,March,2020,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,266,461,727,medium,black,aluminum,1 Year,manufacturer d,5,4.53,6,3,True,65.9,GLS,Standard,Basic,7 Days,1
2014-03-20,20,March,2014,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",3,461,742,798,1383,2181,medium,blue,aluminum,2 Years,manufacturer c,4,12.63,8,27,False,77.14,DHL,Express,Basic,60 Days,1
2014-04-03,3,April,2014,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",2,461,742,532,922,1454,extra large,green,steel,3 Years,manufacturer d,4,2.17,9,0,True,84.03,GLS,Same Day,,30 Days,1
2018-04-26,26,April,2018,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,266,461,727,extra large,black,steel,Lifetime,manufacturer d,5,2.63,3,20,False,31.86,Posti,Same Day,Premium,No Return,1
2021-04-26,26,April,2021,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",2,461,742,532,922,1454,medium,red,aluminum,Lifetime,manufacturer c,2,9.21,1,28,True,41.26,UPS,Standard,,60 Days,1
2023-06-05,5,June,2023,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",3,461,742,798,1383,2181,extra large,blue,plastic,Lifetime,manufacturer c,5,5.76,9,0,True,18.34,Posti,Standard,,30 Days,1
2015-06-22,22,June,2015,34,Young Adults (25-34),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 50",2,461,742,532,922,1454,medium,white,steel,3 Years,manufacturer b,4,1.04,2,22,True,41.27,UPS,Standard,,30 Days,1
2015-02-15,15,February,2015,42,Adults (35-64),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 54",1,461,742,266,461,727,small,red,carbon fiber,2 Years,manufacturer a,1,10.22,7,6,True,39.73,GLS,Same Day,,30 Days,1
2014-03-14,14,March,2014,42,Adults (35-64),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 54",1,461,742,266,461,727,large,red,steel,2 Years,manufacturer d,5,12.81,8,3,False,84.44,FedEx,Next Day,Basic,30 Days,1
2020-05-22,22,May,2020,42,Adults (35-64),M,United States,California,bikes,touring bikes,"touring-3000 yellow, 54",1,461,742,266,461,727,medium,red,plastic,2 Years,manufacturer b,2,7.46,3,7,False,60.18,GLS,Same Day,Basic,No Return,1
2023-04-07,7,April,2023,61,Adults (35-64),F,United States,California,bikes,touring bikes,"touring-3000 yellow, 44",1,461,742,266,461,727,extra large,red,aluminum,Lifetime,manufacturer a,5,14.55,7,29,True,19.91,DHL,Next Day,Premium,30 Days,1
2019-04-11,11,April,2019,61,Adults (35-64),F,United States,California,bikes,touring bikes,"touring-3000 yellow, 44",1,461,742,266,461,727,medium,green,aluminum,Lifetime,manufacturer b,3,1.47,4,3,False,87.55,FedEx,Express,Premium,30 Days,1
2020-07-10,10,July,2020,44,Adults (35-64),F,United States,California,bikes,touring bikes,"touring-3000 yellow, 62",1,461,742,266,461,727,large,red,carbon fiber,Lifetime,manufacturer c,4,7.0,7,4,True,49.71,Posti,Next Day,Premium,7 Days,1
2013-07-10,10,July,2013,44,Adults (35-64),F,United States,California,bikes,touring bikes,"touring-3000 yellow, 62",3,461,742,798,1383,2181,large,white,carbon fiber,1 Year,manufacturer b,3,4.67,1,12,True,85.57,DHL,Standard,Premium,7 Days,1
2016-02-28,28,February,2016,44,Adults (35-64),F,United States,California,bikes,touring bikes,"touring-3000 yellow, 62",1,461,742,266,461,727,extra large,black,plastic,Lifetime,manufacturer c,1,5.31,1,8,False,88.07,Posti,Express,,30 Days,1
2019-02-28,28,February,2019,44,Adults (35-64),F,United States,California,bikes,touring bikes,"touring-3000 yellow, 62",1,461,742,266,461,727,medium,blue,steel,2 Years,manufacturer b,5,10.25,3,4,True,17.15,GLS,Standard,Basic,7 Days,1
2016-04-16,16,April,2016,44,Adults (35-64),F,United States,California,bikes,touring bikes,"touring-3000 yellow, 62",1,461,742,266,461,727,extra large,black,aluminum,Lifetime,manufacturer c,5,6.85,4,16,True,41.89,DHL,Standard,Premium,7 Days,1
2023-04-23,23,April,2023,44,Adults (35-64),F,United States,Washington,bikes,touring bikes,"touring-3000 blue, 54",1,461,742,118,461,579,extra large,green,steel,1 Year,manufacturer a,5,10.91,1,6,True,82.89,GLS,Same Day,Premium,30 Days,1
2018-08-18,18,August,2018,34,Young Adults (25-34),M,Australia,Tasmania,bikes,touring bikes,"touring-1000 yellow, 60",2,1482,2384,898,2964,3862,medium,black,carbon fiber,3 Years,manufacturer a,5,14.01,2,24,True,56.33,GLS,Express,Premium,30 Days,1
2016-11-08,8,November,2016,34,Young Adults (25-34),M,Australia,Tasmania,bikes,touring bikes,"touring-1000 yellow, 60",1,1482,2384,449,1482,1931,small,red,plastic,3 Years,manufacturer d,1,8.28,6,29,False,90.3,UPS,Next Day,Premium,60 Days,1
2014-11-14,14,November,2014,39,Adults (35-64),M,Australia,New South Wales,bikes,touring bikes,"touring-1000 yellow, 60",2,1482,2384,1184,2964,4148,medium,black,aluminum,3 Years,manufacturer a,4,3.52,3,0,True,48.46,DHL,Next Day,Premium,No Return,1
2019-02-12,12,February,2019,57,Adults (35-64),F,Australia,Queensland,bikes,touring bikes,"touring-1000 yellow, 54",1,1482,2384,521,1482,2003,extra large,green,carbon fiber,3 Years,manufacturer d,5,4.16,8,22,False,31.45,Posti,Same Day,,60 Days,1
2021-08-14,14,August,2021,30,Young Adults (25-34),F,Germany,Hamburg,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,229,461,690,medium,green,aluminum,2 Years,manufacturer a,4,4.4,9,11,False,84.64,UPS,Express,Premium,No Return,1
2021-05-07,7,May,2021,30,Young Adults (25-34),F,Germany,Hamburg,bikes,touring bikes,"touring-3000 yellow, 50",1,461,742,229,461,690,medium,red,aluminum,Lifetime,manufacturer c,3,0.94,2,2,False,68.35,GLS,Standard,Basic,30 Days,1
